Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality,Cluster
4274,8.0,0.43,0.4,12.4,168.0,29.0,190.0,0.9991,3.07,0.64,9.2,0,9
1912,8.2,0.3,0.44,12.4,43.0,52.0,154.0,0.9945200000000001,3.04,0.33,12.0,1,6
4462,6.9,0.19,0.31,19.25,43.0,38.0,167.0,0.99954,2.93,0.52,9.1,1,6
2,7.3,0.25,0.26,7.2,48.0,52.0,207.0,0.99587,3.12,0.37,9.2,0,5
112,7.2,0.31,0.24,1.4,57.0,17.0,117.0,0.9928,3.16,0.35,10.5,0,7
3934,7.0,0.27,0.36,20.7,45.0,45.0,170.0,1001.0,3.0,0.45,8.8,1,1
4352,6.4,0.28,0.17,8.3,42.0,61.0,195.0,0.99577,3.22,0.46,9.4,0,5
2701,6.0,0.27,0.19,1.7,0.02,24.0,110.0,0.9898,3.32,0.47,12.6,1,7
2235,6.1,0.27,0.33,2.2,21.0,26.0,117.0,0.9886,3.12,0.3,12.5,1,7
4391,5.9,0.46,0.14,2.7,42.0,27.0,160.0,0.9931,3.46,0.51,10.6,1,6
279,5.4,0.31,0.47,3.0,53.0,46.0,144.0,0.9931,3.29,0.76,10.0,0,6
2320,6.1,0.22,0.4,1.85,31.0,25.0,111.0,0.98966,3.03,0.3,11.8,1,7
3387,6.3,0.41,0.3,3.2,0.03,49.0,164.0,0.9927,3.53,0.79,11.7,1,6
3507,6.8,0.28,0.4,22.0,48.0,48.0,167.0,1001.0,2.93,0.5,8.7,0,1
732,5.9,0.18,0.28,5.1,39.0,50.0,139.0,0.99165,3.16,0.44,11.3,1,7
2809,6.5,0.22,0.25,17.1,0.05,44.0,138.0,1.0001,3.3,0.37,8.8,0,7
3155,6.9,0.25,0.35,9.2,34.0,42.0,150.0,0.9947,3.21,0.36,11.5,1,6
2457,7.1,0.23,0.23,3.5,38.0,23.0,112.0,0.9915700000000001,3.05,0.37,11.3666666666667,1,7
3122,7.0,0.36,0.32,10.05,45.0,37.0,131.0,0.9935200000000001,3.09,0.33,11.7,1,7
3115,6.8,0.52,0.32,13.2,44.0,54.0,221.0,0.9972,3.27,0.5,9.6,1,5
3718,6.4,0.41,0.01,6.1,48.0,20.0,70.0,0.9936200000000001,3.19,0.42,10.0,0,0
3622,6.9,0.4,0.37,8.9,53.0,36.0,148.0,996.0,3.16,0.5,9.3,0,1
795,6.8,0.21,0.31,2.9,46.0,40.0,121.0,0.9913,3.07,0.65,10.9,1,7
3485,5.8,0.31,0.33,1.2,36.0,23.0,99.0,0.9916,3.18,0.6,10.5,1,0
4606,7.0,0.24,0.18,1.3,46.0,9.0,62.0,994.0,3.38,0.47,10.1,0,1
1562,7.3,0.49,0.32,5.2,43.0,18.0,104.0,0.9952,3.24,0.45,10.7,0,0
3316,6.0,0.32,0.3,1.9,33.0,41.0,142.0,0.9891200000000001,3.29,0.42,12.8,1,7
431,5.8,0.3,0.23,1.5,34.0,37.0,121.0,0.9887100000000001,2.96,0.34,12.1,1,7
3361,6.4,0.55,0.26,9.6,27.0,20.0,104.0,0.9924,3.22,0.73,13.1,1,0
3125,6.5,0.26,0.31,1.3,34.0,59.0,145.0,0.98944,3.16,0.54,12.4,1,6
1436,6.2,0.41,0.22,1.9,23.0,5.0,56.0,0.9892799999999999,3.04,0.79,13.0,1,0
2702,6.4,0.12,0.49,6.4,42.0,49.0,161.0,0.9945,3.34,0.44,10.4,1,6
3157,6.9,0.34,0.36,1.4,32.0,13.0,145.0,0.9921399999999999,3.07,0.52,9.8,0,7
3982,7.4,0.2,0.33,1.9,35.0,39.0,138.0,991.0,3.17,0.44,11.7,1,1
468,6.8,0.28,0.43,7.6,0.03,30.0,110.0,0.99164,3.08,0.59,12.5,1,7
3163,6.0,0.2,0.26,1.1,33.0,38.0,67.0,0.98954,3.14,0.38,11.5,1,0
4318,9.2,0.27,0.34,10.5,43.0,49.0,228.0,0.9974,3.04,0.41,10.4,1,5
3016,6.0,0.19,0.26,12.4,48.0,50.0,147.0,0.9972,3.3,0.36,8.9,1,6
2984,6.0,0.26,0.32,3.5,28.0,29.0,113.0,0.9912,3.4,0.71,12.3,1,7
1065,7.2,0.19,0.46,3.8,41.0,82.0,187.0,0.9932,3.19,0.6,11.2,1,5
884,6.9,0.41,0.33,10.1,43.0,28.0,152.0,0.9968,3.2,0.52,9.4,0,6
2252,6.7,0.3,0.29,2.8,25.0,37.0,107.0,0.99159,3.31,0.63,11.3,1,7
314,5.8,0.24,0.44,3.5,29.0,5.0,109.0,0.9913,3.53,0.43,11.7,0,0
1527,6.9,0.25,0.3,4.1,54.0,23.0,116.0,994.0,2.99,0.38,9.4,1,1
119,6.9,0.31,0.32,1.6,36.0,34.0,114.0,0.9906799999999999,3.19,0.45,11.4,1,7
2420,7.2,0.22,0.28,7.2,0.06,41.0,132.0,0.9935,3.08,0.59,11.3,1,7
3063,6.4,0.23,0.33,1.15,44.0,15.5,217.5,992.0,3.33,0.44,11.0,1,1
3325,6.5,115.0,0.29,1.95,38.0,73.0,166.0,989.0,3.12,0.25,12.9,1,1
270,7.0,0.35,0.17,1.1,49.0,7.0,119.0,0.99297,3.13,0.36,9.7,1,7
964,7.0,0.3,0.51,13.6,0.05,40.0,168.0,0.9976,3.07,0.52,9.6,1,6
1253,7.1,0.33,0.25,1.6,0.03,25.0,126.0,0.9901,3.22,0.34,12.1,1,7
871,7.2,0.35,0.34,12.4,51.0,6.0,37.0,0.9944,3.13,0.39,11.5,1,0
959,7.5,0.19,0.49,1.6,47.0,42.0,140.0,0.9932,3.4,0.47,10.7,1,7
753,6.8,0.25,0.34,14.0,32.0,47.0,133.0,0.9952,3.37,0.5,12.2,1,7
1385,7.0,0.25,0.45,2.3,45.0,40.0,118.0,0.99064,3.16,0.48,11.9,1,7
480,6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,1,7
1561,8.1,0.33,0.22,5.2,47.0,24.0,151.0,0.9952700000000001,3.22,0.47,10.3,0,6
3165,6.6,0.24,0.27,15.8,35.0,46.0,188.0,0.9982,3.24,0.51,9.2,0,5
140,7.2,0.24,0.19,7.7,45.0,53.0,176.0,0.9958,3.17,0.38,9.5,0,6
4403,7.3,0.31,0.69,10.2,41.0,58.0,160.0,0.9977,3.06,0.45,8.6,0,6
2986,5.6,0.26,0.5,11.4,29.0,25.0,93.0,0.9942799999999999,3.23,0.49,10.5,1,0
3495,7.8,0.18,0.31,12.2,53.0,46.0,140.0,998.0,3.06,0.53,8.9,1,1
1360,7.5,0.22,0.33,6.7,36.0,45.0,138.0,0.9939,3.2,0.68,11.4,1,7
1403,5.8,0.26,0.24,9.2,44.0,55.0,152.0,0.9961,3.31,0.38,9.4,0,6
2068,6.5,0.33,0.28,6.1,18.0,41.0,103.0,0.9912200000000001,3.24,0.32,12.2,1,7
638,6.8,0.28,0.34,7.5,35.0,34.0,177.0,0.99692,3.33,0.43,9.1,0,6
2578,5.7,0.22,0.2,16.0,44.0,41.0,113.0,0.9986200000000001,3.22,0.46,8.9,1,7
3979,7.6,0.16,0.41,1.9,47.0,27.0,151.0,0.9937,3.2,0.53,10.1,1,6
3969,6.4,0.46,0.08,4.9,46.0,34.0,144.0,0.99445,3.1,0.56,10.0,0,6
1720,6.6,0.3,0.45,8.0,38.0,54.0,200.0,0.9956,3.18,0.48,9.5,0,5
4573,5.7,245.0,0.33,1.1,49.0,28.0,150.0,0.9927,3.13,0.42,9.3,0,4
3932,6.2,0.32,0.12,4.8,54.0,6.0,97.0,0.99424,3.16,0.5,9.3,0,0
78,6.4,0.29,0.3,2.9,36.0,25.0,79.0,0.9903700000000001,3.29,0.6,12.4,1,0
911,6.4,0.3,0.27,4.4,55.0,17.0,135.0,0.9925,3.23,0.44,12.2,1,7
3484,6.2,0.22,0.3,12.4,54.0,108.0,152.0,0.9972799999999999,3.1,0.47,9.5,1,6
4263,7.2,585.0,0.2,10.4,86.0,17.0,94.0,0.9968100000000001,3.13,0.4,9.4,0,2
4494,6.2,0.25,0.54,7.0,46.0,58.0,176.0,0.99454,3.19,0.7,10.4,0,6
4533,6.2,0.34,0.28,7.5,34.0,40.0,197.0,0.99485,3.14,0.6,9.7,0,5
34,6.2,0.22,0.3,12.4,54.0,108.0,152.0,0.9972799999999999,3.1,0.47,9.5,1,6
1728,5.9,0.24,0.28,1.3,32.0,36.0,95.0,0.9888899999999999,3.08,0.64,12.9,1,0
1481,6.0,0.42,0.41,12.4,32.0,50.0,179.0,0.9962200000000001,3.14,0.6,9.7,0,6
2469,7.1,0.18,0.42,1.4,45.0,47.0,157.0,0.9916,2.95,0.31,10.5,1,6
117,8.0,0.24,0.26,1.7,33.0,36.0,136.0,0.99316,3.44,0.51,10.4,1,7
1996,6.9,0.56,0.26,10.9,0.06,55.0,193.0,0.9969,3.21,0.44,9.4,0,5
733,4.9,235.0,0.27,11.75,0.03,34.0,118.0,0.9954,3.07,0.5,9.4,1,4
3344,7.1,0.28,0.26,1.9,49.0,12.0,86.0,0.9934,3.15,0.38,9.4,0,0
4222,6.2,0.22,0.28,2.2,0.04,24.0,125.0,0.9917,3.19,0.48,10.5,1,7
4438,8.6,0.2,0.42,1.5,41.0,35.0,125.0,0.9925,3.11,0.49,11.4,1,7
65,6.5,0.36,0.36,6.7,185.0,51.5,151.0,0.9952799999999999,3.17,0.42,9.3,0,9
4571,7.7,0.26,0.32,1.2,0.04,26.0,117.0,993.0,3.21,0.56,10.8,0,1
585,7.4,0.27,0.31,2.4,14.0,15.0,143.0,0.9909399999999999,3.03,0.65,12.0,0,7
3375,5.7,0.33,0.32,1.4,43.0,28.0,93.0,0.9897,3.31,0.5,12.3,1,0
3305,7.8,0.2,0.24,1.6,26.0,26.0,189.0,991.0,3.08,0.74,12.1,1,1
2392,7.0,0.25,0.32,9.0,46.0,56.0,245.0,0.9955,3.25,0.5,10.4,1,5
3869,5.0,235.0,0.27,11.75,0.03,34.0,118.0,0.9954,3.07,0.5,9.4,1,4
4270,7.3,0.2,0.37,1.2,37.0,48.0,119.0,992.0,3.32,0.49,10.9,1,1
461,6.4,0.24,0.26,8.2,54.0,47.0,182.0,0.9953799999999999,3.12,0.5,9.5,0,6
64,6.5,0.22,0.72,6.8,42.0,33.0,168.0,0.9958,3.12,0.36,9.2,1,6
2463,7.2,0.2,0.3,2.0,39.0,43.0,188.0,0.9911,3.3,0.41,12.0,1,6
1472,6.3,495.0,0.22,1.8,46.0,31.0,140.0,0.9929,3.39,0.54,10.4,1,3
3420,7.1,0.36,0.2,1.6,271.0,24.0,140.0,0.99356,3.11,0.63,9.8,0,9
4584,5.6,0.34,0.25,2.5,46.0,47.0,182.0,0.99093,3.21,0.4,11.3,0,6
2295,6.0,0.26,0.18,7.0,55.0,50.0,194.0,0.9959100000000001,3.21,0.43,9.0,0,5
801,7.0,0.27,0.32,6.8,47.0,47.0,193.0,0.9938,3.23,0.39,11.4,1,5
3770,6.8,0.3,0.24,6.6,123.0,35.0,116.0,0.9953,3.07,0.48,9.4,0,9
4511,6.8,0.73,0.2,6.6,54.0,25.0,65.0,0.99324,3.12,0.28,11.1,0,0
1915,5.7,0.39,0.25,4.9,33.0,49.0,113.0,0.98966,3.26,0.58,13.1,1,7
1041,5.2,335.0,0.2,1.7,33.0,17.0,74.0,0.9900200000000001,3.34,0.48,12.3,1,3
4531,6.5,0.41,0.24,14.0,48.0,24.0,113.0,0.9982,3.44,0.53,9.8,1,7
614,6.0,0.33,0.26,5.1,51.0,16.0,119.0,0.99416,3.15,0.41,9.2,0,7
3854,6.5,0.2,0.31,2.1,33.0,32.0,95.0,0.9894350000000001,2.96,0.61,12.0,1,0
3433,6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,0,6
2415,6.3,0.4,0.24,5.1,36.0,43.0,131.0,0.9918600000000001,3.24,0.44,11.3,1,7
612,7.2,0.25,0.39,18.95,38.0,42.0,155.0,0.9999,2.97,0.47,9.0,1,6
2223,6.9,0.23,0.33,12.8,56.0,44.0,169.0,998.0,3.42,0.42,9.8,1,1
3589,7.0,0.44,0.24,12.1,56.0,68.0,210.0,0.99718,3.05,0.5,9.5,0,5
4085,8.0,0.37,0.31,4.7,38.0,3.0,127.0,0.9918600000000001,2.9,0.72,12.1,0,7
252,7.1,0.2,0.41,2.1,54.0,24.0,166.0,0.9948,3.48,0.62,10.5,1,6
3073,7.8,0.3,0.37,1.3,51.0,16.0,96.0,0.9941,3.32,0.62,10.0,0,0
427,6.0,0.32,0.3,7.3,174.0,46.0,159.0,0.99519,3.18,0.49,9.4,0,9
3702,7.1,0.3,0.46,1.5,66.0,29.0,133.0,0.9906,3.12,0.54,12.7,1,7
1696,6.9,0.3,0.25,3.3,41.0,26.0,124.0,0.9942799999999999,3.18,0.5,9.3,1,7
3359,6.7,0.26,0.49,8.3,47.0,54.0,191.0,0.9954,3.23,0.4,10.3,1,5
2685,6.8,0.46,0.26,6.3,147.0,49.0,159.0,0.99434,3.14,0.47,10.0,0,9
1302,8.0,0.27,0.24,1.2,44.0,20.0,102.0,0.9929,3.28,0.42,10.9,0,0
234,5.8,0.25,0.26,13.1,51.0,44.0,148.0,0.9972,3.29,0.38,9.3,0,6
4575,8.0,0.22,0.42,14.6,44.0,45.0,163.0,1.0003,3.21,0.69,8.6,1,6
1488,7.0,0.39,0.24,1.0,48.0,8.0,119.0,0.9923,3.0,0.31,10.1,0,7
588,5.4,0.23,0.36,1.5,0.03,74.0,121.0,0.9897600000000001,3.24,0.99,12.1,1,7
4601,6.9,0.24,0.37,6.1,27.0,38.0,112.0,0.9908600000000001,3.19,0.34,12.4,1,7
3168,6.8,0.23,0.29,12.2,35.0,38.0,236.0,0.9976,3.35,0.52,9.8,1,5
4325,6.3,0.29,0.14,7.05,45.0,50.0,177.0,0.99564,3.23,0.42,9.0,0,6
147,6.0,0.26,0.42,5.2,27.0,70.0,178.0,0.9914,3.4,0.4,12.3,1,6
2839,5.7,0.26,0.3,1.8,39.0,30.0,105.0,0.98995,3.48,0.52,12.5,1,7
3339,7.2,0.08,0.49,1.3,0.05,18.0,148.0,0.9945,3.46,0.44,10.2,1,7
853,6.4,0.24,0.49,5.8,53.0,25.0,120.0,0.9942,3.01,0.98,10.5,1,7
3758,6.4,0.24,0.23,2.0,46.0,30.0,133.0,0.9908,3.12,0.54,11.4,1,7
3244,6.4,0.24,0.49,5.8,53.0,25.0,120.0,0.9942,3.01,0.98,10.5,1,7
2881,6.9,0.24,0.39,1.3,63.0,18.0,136.0,0.9928,3.31,0.48,10.4,1,7
1011,5.3,0.33,0.3,1.2,48.0,25.0,119.0,0.99045,3.32,0.62,11.3,1,7
3493,7.6,0.26,0.36,1.6,32.0,6.0,106.0,993.0,3.15,0.4,10.4,0,1
332,9.7,0.14,0.59,1.5,49.0,23.0,142.0,0.9958,2.98,0.62,9.5,0,7
2528,6.9,0.27,0.4,14.0,0.05,64.0,227.0,0.9979,3.18,0.58,9.6,1,5
2080,8.5,0.2,0.4,1.1,46.0,31.0,106.0,0.9919399999999999,3.0,0.35,10.5,0,7
441,7.3,0.19,0.68,1.5,0.05,31.0,156.0,0.9946,3.32,0.64,9.4,1,6
4395,7.2,0.25,0.32,1.5,47.0,27.0,132.0,0.9933,3.26,0.44,10.5,0,7
3488,8.0,0.66,0.72,17.55,42.0,62.0,233.0,0.9999,2.92,0.68,9.4,0,5
3294,6.1,0.6,0.12,1.8,0.05,11.0,76.0,0.9926799999999999,3.42,0.48,10.4,0,0
3681,6.4,0.17,0.27,9.9,47.0,26.0,101.0,0.9959600000000001,3.34,0.5,9.9,1,0
2865,7.0,0.36,0.35,2.5,48.0,67.0,161.0,0.99146,3.05,0.56,11.1,1,6
570,6.8,0.31,0.19,3.5,86.0,30.0,130.0,993.0,2.83,0.44,9.6,0,1
3639,7.7,0.38,0.4,2.0,38.0,28.0,152.0,0.9906,3.18,0.32,12.9,1,6
2577,6.4,0.18,0.35,1.0,45.0,39.0,108.0,0.9911,3.31,0.35,10.9,1,7
2352,6.7,0.24,0.33,12.3,46.0,31.0,145.0,0.9983,3.36,0.4,9.5,0,6
412,7.0,0.34,0.26,10.3,41.0,51.0,166.0,0.99382,3.08,0.35,11.6,1,6
3435,6.4,0.38,0.24,7.2,47.0,41.0,151.0,0.9960399999999999,3.11,0.6,9.2,0,6
991,7.4,0.2,0.43,7.8,45.0,27.0,153.0,0.9964,3.19,0.55,9.0,1,6
829,5.7,0.43,0.3,5.7,39.0,24.0,98.0,992.0,3.54,0.61,12.3,1,1
1818,6.8,0.23,0.4,1.6,47.0,5.0,133.0,993.0,3.23,0.7,11.4,1,1
2283,7.2,0.21,0.36,15.7,45.0,68.0,183.0,0.9992200000000001,3.25,0.76,9.4,0,5
2546,5.9,0.24,0.12,1.4,35.0,60.0,247.0,0.9935799999999999,3.34,0.44,9.6,1,5
1064,6.9,0.35,0.74,1.0,44.0,18.0,132.0,992.0,3.13,0.55,10.2,0,1
4174,6.5,425.0,0.4,13.1,38.0,59.0,241.0,0.9979,3.23,0.57,9.0,0,3
679,7.2,0.16,0.35,1.2,31.0,27.0,84.0,0.9928,3.33,0.34,9.9,0,0
360,6.5,0.26,0.5,8.0,51.0,46.0,197.0,0.99536,3.18,0.47,9.5,0,5
2536,7.1,0.36,0.37,4.8,19.0,39.0,114.0,0.99036,3.08,0.49,12.7,1,7
767,6.4,0.45,0.07,1.1,0.03,10.0,131.0,0.9905,2.97,0.28,10.8,0,7
2316,5.7,0.33,0.15,1.9,0.05,20.0,93.0,0.9934,3.38,0.62,9.9,0,0
2267,5.8,0.29,0.33,3.7,29.0,30.0,88.0,0.9899399999999999,3.25,0.42,12.3,1,0
3827,5.8,0.36,0.5,1.0,127.0,63.0,178.0,0.9921200000000001,3.1,0.45,9.7,0,9
4312,6.0,0.23,0.15,9.7,48.0,101.0,207.0,0.99571,3.05,0.3,9.1,0,5
214,6.9,0.19,0.32,7.9,42.0,30.0,130.0,0.99456,3.4,0.39,10.5,1,7
2875,6.8,0.21,0.49,14.5,0.06,50.0,170.0,0.9991,3.55,0.44,9.8,1,6
2974,6.9,0.25,0.3,4.1,54.0,23.0,116.0,994.0,2.99,0.38,9.4,1,1
2175,6.9,0.44,0.42,8.5,48.0,10.0,147.0,0.9974,3.32,0.46,9.5,1,7
3352,7.2,0.29,0.2,7.7,46.0,51.0,174.0,0.99582,3.16,0.52,9.5,0,6
967,6.4,0.38,0.19,4.5,38.0,36.0,119.0,0.99151,3.07,0.42,11.2,1,7
1141,5.8,345.0,0.15,10.8,33.0,26.0,120.0,0.9949399999999999,3.25,0.49,10.0,1,3
827,7.2,0.24,0.29,2.2,37.0,37.0,102.0,992.0,3.27,0.64,11.0,1,1
1612,6.0,0.34,0.29,6.1,46.0,29.0,134.0,0.9946200000000001,3.48,0.57,10.7,1,7
2934,6.8,0.26,0.56,11.9,43.0,64.0,226.0,997.0,3.02,0.63,9.3,0,1
4228,6.1,0.34,0.21,5.0,42.0,17.0,133.0,0.9937299999999999,3.02,0.53,9.4,0,7
4426,6.5,0.22,0.29,7.4,28.0,16.0,87.0,0.99311,3.15,0.56,10.9,1,0
4330,6.8,0.23,0.31,2.8,47.0,40.0,122.0,0.99126,3.06,0.64,10.9,1,7
4149,6.8,0.17,0.35,1.8,0.04,29.0,84.0,0.98961,2.91,0.57,12.0,1,0
2489,7.4,0.19,0.3,1.4,57.0,33.0,135.0,993.0,3.12,0.5,9.6,1,1
3182,8.0,0.44,0.49,9.1,31.0,46.0,151.0,0.9926,3.16,0.27,12.7,1,6
3801,6.3,0.6,0.44,11.0,0.05,50.0,245.0,0.9972,3.19,0.57,9.3,0,5
500,6.7,0.24,0.3,3.85,42.0,,179.0,0.9918899999999999,3.04,0.59,11.3,1,6
3762,7.4,0.29,0.31,1.7,35.0,23.0,110.0,0.9926,3.07,0.38,10.9,0,7
4266,6.7,0.31,0.31,9.9,0.04,10.0,175.0,0.9953,3.46,0.55,11.4,0,6
1383,6.5,0.29,0.26,7.0,0.04,18.0,113.0,0.99366,3.17,0.38,10.2,1,7
41,5.9,0.37,0.14,6.3,36.0,34.0,185.0,0.9944,3.17,0.63,9.8,0,6
1682,6.4,0.26,0.21,8.2,0.05,51.0,182.0,0.9954200000000001,3.23,0.48,9.5,0,6
426,6.4,0.28,0.28,3.0,0.04,19.0,98.0,0.99216,3.25,0.47,11.1,1,0
3671,9.1,0.28,0.49,2.0,59.0,10.0,112.0,0.9958,3.15,0.46,10.1,0,7
3100,6.2,0.36,0.22,5.25,38.0,44.0,145.0,0.9918399999999999,3.22,0.4,11.2,1,6
298,7.4,0.28,0.36,1.1,28.0,42.0,105.0,0.9893,2.99,0.39,12.4,1,7
1485,6.8,0.23,0.3,6.95,44.0,42.0,179.0,0.9946,3.25,0.56,10.6,1,6
3269,7.7,0.2,0.44,13.9,0.05,44.0,130.0,0.99855,3.11,0.48,10.0,1,7
1780,7.8,0.21,0.49,1.35,52.0,6.0,48.0,0.9911,3.15,0.28,11.4,0,0
2575,6.6,0.29,0.39,6.75,31.0,22.0,98.0,0.9913,3.15,0.8,12.9,1,0
3731,7.3,0.27,0.39,6.7,64.0,28.0,188.0,0.9958,3.29,0.3,9.7,0,6
3322,6.4,0.31,0.39,7.5,0.04,57.0,213.0,0.99475,3.32,0.43,10.0,0,5
3023,5.8,0.19,0.24,1.3,44.0,38.0,128.0,0.9936200000000001,3.77,0.6,10.6,0,7
4549,7.0,0.3,0.38,14.9,32.0,60.0,181.0,0.9983,3.18,0.61,9.3,1,6
494,6.6,0.17,0.35,2.6,0.03,33.0,78.0,0.99146,3.22,0.72,11.3,1,0
1268,8.8,0.27,0.25,5.0,24.0,52.0,99.0,0.9925,2.87,0.49,11.4,0,7
3099,5.6,0.3,0.1,6.4,43.0,34.0,142.0,0.99382,3.14,0.48,9.8,0,7
3706,8.2,0.18,0.31,11.8,39.0,96.0,249.0,0.9976,3.07,0.52,9.5,1,5
1709,6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.9921200000000001,3.18,0.44,12.0,1,7
2794,6.0,0.2,0.71,1.6,0.15,10.0,54.0,0.9927,3.12,0.47,9.8,0,0
2935,6.6,0.25,0.24,1.7,48.0,26.0,124.0,0.9942,3.37,0.6,10.1,1,7
274,7.1,0.13,0.4,1.2,47.0,54.0,134.0,0.9932,3.3,0.97,9.8,1,7
4616,7.5,0.29,0.36,15.7,0.05,29.0,124.0,0.9968,3.06,0.54,10.4,0,7
2328,8.7,0.3,0.59,1.7,46.0,10.0,70.0,0.9937299999999999,3.06,0.56,10.8,0,0
2377,6.3,0.4,0.32,10.6,49.0,38.0,209.0,0.9981,3.47,0.59,9.3,1,5
673,6.0,0.14,0.37,1.2,32.0,63.0,148.0,0.99185,3.32,0.44,11.2,0,6
940,6.9,0.21,0.33,1.8,34.0,48.0,136.0,0.9899,3.25,0.41,12.6,1,7
2561,6.9,0.38,0.25,9.8,0.04,28.0,191.0,0.9971,3.28,0.61,9.2,0,6
1012,7.7,0.32,0.48,2.3,0.04,28.0,114.0,0.9911,3.2,0.52,12.8,1,7
445,7.3,0.25,0.26,7.2,48.0,52.0,207.0,0.99587,3.12,0.37,9.2,0,5
421,6.6,0.56,0.15,10.0,37.0,38.0,157.0,0.9964200000000001,3.28,0.52,9.4,0,6
1286,6.3,0.23,0.33,6.9,52.0,23.0,118.0,0.9938,3.23,0.46,10.4,1,7
3366,6.2,0.39,0.24,4.8,37.0,45.0,138.0,0.99174,3.23,0.43,11.2,1,7
4467,6.3,0.38,0.17,8.8,0.08,50.0,212.0,0.99803,3.47,0.66,9.4,0,5
3296,5.0,0.55,0.14,8.3,32.0,35.0,164.0,0.9918,3.53,0.51,12.5,1,6
3056,7.7,0.31,0.36,4.3,26.0,15.0,87.0,0.9915200000000001,3.11,0.48,12.0,0,0
2123,7.3,0.3,0.42,7.35,25.0,51.0,175.0,0.9928,3.04,0.32,11.4,1,6
4548,8.3,0.36,0.57,15.0,52.0,35.0,256.0,1.0001,2.93,0.64,8.6,0,5
1936,8.3,0.22,0.34,1.1,43.0,20.0,116.0,0.9927,3.0,0.47,10.2,1,7
166,7.3,0.17,0.24,8.1,121.0,32.0,162.0,0.99508,3.17,0.38,10.4,1,9
2545,6.5,0.24,0.29,8.2,43.0,32.0,156.0,0.9945299999999999,3.13,0.7,10.1,1,6
2459,6.7,0.66,0.0,13.0,33.0,32.0,75.0,0.99551,3.15,0.5,10.7,1,0
1040,7.6,445.0,0.44,14.5,45.0,68.0,212.0,0.9986,3.48,0.36,10.0,1,3
40,6.3,0.55,0.45,13.0,47.0,33.0,182.0,0.9974,3.2,0.46,9.2,1,6
243,6.0,0.18,0.31,1.4,36.0,14.0,75.0,0.99085,3.34,0.58,11.1,1,0
2560,6.7,0.24,0.41,8.7,36.0,29.0,148.0,0.9952,3.22,0.62,9.9,1,6
1175,6.4,0.31,0.26,13.2,46.0,57.0,205.0,0.9975,3.17,0.41,9.6,0,5
1983,7.2,0.19,0.39,1.2,36.0,32.0,85.0,0.9918,3.16,0.5,10.5,0,0
2995,5.7,0.22,0.2,16.0,44.0,41.0,113.0,0.9986200000000001,3.22,0.46,8.9,1,7
3817,6.6,0.23,0.3,14.9,51.0,33.0,118.0,0.99835,3.04,0.54,9.0,1,7
2855,7.7,0.39,0.49,7.7,36.0,11.0,110.0,0.9966,3.33,0.76,10.0,1,7
2722,6.4,0.17,0.32,2.4,48.0,41.0,200.0,0.9938,3.5,0.5,9.7,1,5
2858,10.0,0.23,0.27,14.1,33.0,45.0,166.0,0.9988,2.72,0.43,9.7,1,6
4239,8.6,485.0,0.29,4.1,26.0,19.0,101.0,0.9918,3.01,0.38,12.4,0,3
2142,5.7,335.0,0.34,1.0,0.04,13.0,174.0,992.0,3.27,0.66,10.0,0,8
1647,6.3,0.13,0.42,1.1,43.0,63.0,146.0,0.99066,3.13,0.72,11.2,1,6
2556,6.4,0.25,0.53,6.6,38.0,59.0,234.0,0.9955,3.03,0.42,8.8,0,5
1726,7.1,0.2,0.35,3.2,34.0,21.0,107.0,0.99195,3.11,0.54,11.1,1,7
2689,5.9,0.32,0.19,14.5,42.0,37.0,115.0,0.99684,3.16,0.43,10.3,0,7
3623,6.9,0.3,0.3,1.3,53.0,24.0,186.0,0.99361,3.29,0.54,9.9,0,6
1579,6.0,0.28,0.27,15.5,36.0,31.0,134.0,0.99408,3.19,0.44,13.0,1,7
4547,6.0,0.41,0.21,1.9,0.05,29.0,122.0,0.9928,3.42,0.52,10.5,1,7
1600,5.5,0.42,0.09,1.6,19.0,18.0,68.0,0.9906,3.33,0.51,11.4,1,0
604,7.6,0.27,0.24,3.8,58.0,19.0,115.0,0.9958,3.15,0.45,8.9,0,7
3259,5.6,0.18,0.3,10.2,28.0,28.0,131.0,0.9954,3.49,0.42,10.8,1,7
1251,7.2,0.32,0.3,8.25,0.02,14.0,104.0,0.9936200000000001,2.99,0.44,11.4,1,0
4637,7.0,0.24,0.3,4.2,0.04,41.0,213.0,0.9927,3.28,0.49,11.8,1,5
808,8.0,0.25,0.13,17.2,36.0,49.0,219.0,0.9996,2.96,0.46,9.7,0,5
4458,6.9,0.14,0.29,9.9,56.0,30.0,91.0,0.9951200000000001,3.19,0.33,9.9,1,0
2952,6.4,0.3,0.38,7.8,46.0,35.0,192.0,0.9955,3.1,0.37,9.0,0,5
2919,5.2,0.31,0.2,2.4,27.0,27.0,117.0,0.9888600000000001,3.56,0.45,13.0,1,7
3251,6.0,0.29,0.41,10.8,48.0,55.0,149.0,0.9937,3.09,0.59,10.966666666666699,1,6
